WB_ControlkD03031W,56240,2016-05-20T13:10:22+09:00,http://www.hareruyamtg.com//jp/k/kD03031W/
Eldrazi_RampkD03030W,27080,2016-05-20T13:11:36+09:00,http://www.hareruyamtg.com//jp/k/kD03030W/
WBR_ControlkD03029W,62790,2016-05-20T13:12:43+09:00,http://www.hareruyamtg.com//jp/k/kD03029W/
Monitor_CombokD01437K,32480,2016-05-20T13:13:47+09:00,http://www.hareruyamtg.com//jp/k/kD01437K/
Mono_White_AggrokD01436K,20780,2016-05-20T13:15:35+09:00,http://www.hareruyamtg.com//jp/k/kD01436K/
Eldrazi_StompykD01435K,57990,2016-05-20T13:16:42+09:00,http://www.hareruyamtg.com//jp/k/kD01435K/
GW_AggrokD09425S,80580,2016-05-20T13:17:41+09:00,http://www.hareruyamtg.com//jp/k/kD09425S/
WRG_PlaneswalkerkD09426S,71460,2016-05-20T13:18:50+09:00,http://www.hareruyamtg.com//jp/k/kD09426S/
Monitor_CombokD09427S,41540,2016-05-20T13:21:06+09:00,http://www.hareruyamtg.com//jp/k/kD09427S/
WBG_AggrokD09428S,67500,2016-05-20T13:23:11+09:00,http://www.hareruyamtg.com//jp/k/kD09428S/
UBG_ControlkD09429S,43440,2016-05-20T13:24:54+09:00,http://www.hareruyamtg.com//jp/k/kD09429S/
BRG_AggrokD09430S,54870,2016-05-20T13:26:41+09:00,http://www.hareruyamtg.com//jp/k/kD09430S/
WUG_AggrokD09431S,43280,2016-05-20T13:28:17+09:00,http://www.hareruyamtg.com//jp/k/kD09431S/
UBG_ControlkD09432S,47150,2016-05-20T13:29:25+09:00,http://www.hareruyamtg.com//jp/k/kD09432S/
WU_AggrokD09521S,98830,2016-05-20T13:31:01+09:00,http://www.hareruyamtg.com//jp/k/kD09521S/
Mono_White_AggrokD09520S,41840,2016-05-20T13:32:28+09:00,http://www.hareruyamtg.com//jp/k/kD09520S/
WUG_AggrokD09519S,69810,2016-05-20T13:33:34+09:00,http://www.hareruyamtg.com//jp/k/kD09519S/
Eldrazi_RampkD09518S,36240,2016-05-20T13:34:57+09:00,http://www.hareruyamtg.com//jp/k/kD09518S/
WB_ControlkD09517S,39170,2016-05-20T13:37:49+09:00,http://www.hareruyamtg.com//jp/k/kD09517S/
GW_AggrokD09516S,77280,2016-05-20T13:39:22+09:00,http://www.hareruyamtg.com//jp/k/kD09516S/
Eldrazi_StompykD09515S,57900,2016-05-20T13:40:32+09:00,http://www.hareruyamtg.com//jp/k/kD09515S/
Mono_White_AggrokD09514S,37890,2016-05-20T13:41:26+09:00,http://www.hareruyamtg.com//jp/k/kD09514S/
WRG_PlaneswalkerkD09513S,86820,2016-05-20T13:42:21+09:00,http://www.hareruyamtg.com//jp/k/kD09513S/
RG_RampkD09512S,44660,2016-05-20T13:44:00+09:00,http://www.hareruyamtg.com//jp/k/kD09512S/
Monitor_CombokD03003W,41080,2016-05-20T13:45:22+09:00,http://www.hareruyamtg.com//jp/k/kD03003W/
UBG_ControlkD03002W,81120,2016-05-20T13:47:15+09:00,http://www.hareruyamtg.com//jp/k/kD03002W/
WUG_AggrokD03001W,86100,2016-05-20T13:49:28+09:00,http://www.hareruyamtg.com//jp/k/kD03001W/
