info,Monitor_Combo_kD03044W 41830
land,Caves of Koilos,4,,C-W-B,300,http://www.hareruyamtg.com/jp/g/gORI000245JN/,2016-05-19T12:48:26+09:00,
land,Evolving Wilds,4,,A,20,http://www.hareruyamtg.com/jp/g/gBFZ000236JN/,2016-05-19T12:48:29+09:00,
land,Forest,5,,G,20,http://www.hareruyamtg.com/jp/g/gSOI000297JN/,2016-05-19T12:48:30+09:00,
land,Llanowar Wastes,4,,C-B-G,500,http://www.hareruyamtg.com/jp/g/gORI000248JN/,2016-05-19T12:48:32+09:00,
land,Plains,1,,W,20,http://www.hareruyamtg.com/jp/g/gSOI000285JN/,2016-05-19T12:48:32+09:00,
land,Swamp,1,,B,20,http://www.hareruyamtg.com/jp/g/gSOI000291JN/,2016-05-19T12:48:33+09:00,
land,Westvale Abbey,3,,C,1500,http://www.hareruyamtg.com/jp/g/gSOI000281JN/,2016-05-19T12:48:36+09:00,
land,Yavimaya Coast,1,,C-G-U,300,http://www.hareruyamtg.com/jp/g/gORI000252JN/,2016-05-19T12:48:38+09:00,
info,23 Lands 8220
creature,Brood Monitor,3,4GG,nil,50,http://www.hareruyamtg.com/jp/g/gBFZ000164JN/,2016-05-19T12:48:40+09:00,
creature,Catacomb Sifter,4,1BG,nil,40,http://www.hareruyamtg.com/jp/g/gBFZ000201JN/,2016-05-19T12:48:42+09:00,
creature,Duskwatch Recruiter,4,1G,nil,250,http://www.hareruyamtg.com/jp/g/gSOI000203JN/,2016-05-19T12:48:54+09:00,
creature,Eldrazi Displacer,4,2W,nil,800,http://www.hareruyamtg.com/jp/g/gOGW000013JN/,2016-05-19T12:48:56+09:00,
creature,Elvish Visionary,4,1G,nil,50,http://www.hareruyamtg.com/jp/g/gORI000175JN/,2016-05-19T12:48:57+09:00,
creature,Loam Dryad,4,G,C-A,50,http://www.hareruyamtg.com/jp/g/gSOI000216JN/,2016-05-19T12:48:59+09:00,
creature,Nantuko Husk,3,2B,nil,20,http://www.hareruyamtg.com/jp/g/gORI000109JN/,2016-05-19T12:49:01+09:00,
creature,Zulaport Cutthroat,4,1B,nil,90,http://www.hareruyamtg.com/jp/g/gBFZ000126JN/,2016-05-19T12:49:03+09:00,
info,30 Creatures 5330
spell,Collected Company,4,3G,nil,2800,http://www.hareruyamtg.com/jp/g/gDTK000026JN/,2016-05-19T12:49:04+09:00,
spell,Cryptolith Rite,3,1G,C-A,800,http://www.hareruyamtg.com/jp/g/gSOI000200JN/,2016-05-19T12:49:06+09:00,
info,7 Spells 13600
info,60 MainboardCards 27150 W16U12B20R11G21C19A11
sideboardCards,Enlightened Ascetic,1,1W,nil,20,http://www.hareruyamtg.com/jp/g/gORI000012JN/,2016-05-19T12:49:30+09:00,
sideboardCards,Gilt-Leaf Winnower,1,3BB,nil,80,http://www.hareruyamtg.com/jp/g/gORI000099JN/,2016-05-19T12:49:32+09:00,
sideboardCards,KalitasPERIOD Traitor of Ghet,1,2BB,nil,4500,http://www.hareruyamtg.com/jp/g/gOGW000086JN/,2016-05-19T12:49:35+09:00,
sideboardCards,Reality Smasher,4,4C,nil,1100,http://www.hareruyamtg.com/jp/g/gOGW000007JN/,2016-05-19T12:49:37+09:00,
sideboardCards,Thought-Knot Seer,1,3C,nil,1700,http://www.hareruyamtg.com/jp/g/gOGW000009JN/,2016-05-19T12:49:39+09:00,
sideboardCards,Tireless Tracker,2,2G,nil,1500,http://www.hareruyamtg.com/jp/g/gSOI000233JN/,2016-05-19T12:49:40+09:00,
sideboardCards,Ultimate Price,1,1B,nil,80,http://www.hareruyamtg.com/jp/g/gDTK000144JN/,2016-05-19T12:49:42+09:00,
sideboardCards,Warping Wail,2,1C,nil,150,http://www.hareruyamtg.com/jp/g/gOGW000012JN/,2016-05-19T12:49:44+09:00,
sideboardCards,Transgress the Mind,2,1B,nil,300,http://www.hareruyamtg.com/jp/g/gBFZ000101JN/,2016-05-19T12:50:10+09:00,
info,15 SideboardCards 14680 W0U0B0R0G0C0A0
info,http://www.hareruyamtg.com/jp/k/kD03044W/
